,name,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_month,founded_year,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,international,european_or_international,time_to_first_funding,status_encoded
14631,iPractice Group,Biotechnology,2517000.0,closed,USA,TN,Nashville,Nashville,2.0,1,2009,0.0,2517000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.7945205479452055,1
14637,IPTEGO,Software,1190000.0,acquired,DEU,other,Berlin,Berlin,2.0,1,2006,0.0,1190000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,4.432876712328767,0
14639,IPtronics A/S,Semiconductors,10380000.0,acquired,other,other,other,other,1.0,9,2003,0.0,10380000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10380000.0,0.0,0.0,0.0,0.0,0.0,1,international,4.471232876712329,0
14643,IQ Engines,Photography,3800000.0,acquired,USA,CA,SF Bay Area,Berkeley,1.0,6,2008,0.0,3800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800000.0,0.0,0.0,0.0,0.0,0.0,0,international,4.068493150684931,0
14670,IRL Connect,Social Network Media,157260.0,closed,NLD,other,Amsterdam,Amsterdam,1.0,4,2008,157260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,0.0,1
14681,IronCurtain Entertainment,FreetoPlay Gaming,81438.0,closed,EST,other,Tallinn,Tallinn,2.0,1,2010,38896.0,0.0,0.0,0.0,0.0,0.0,0.0,42542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,0.4136986301369863,1
14682,IronPearl,SaaS,0.0,acquired,USA,CA,SF Bay Area,Palo Alto,1.0,1,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.4547945205479452,0
14683,IronPort Systems,Security,61500000.0,acquired,USA,CA,SF Bay Area,San Bruno,2.0,1,2000,0.0,61500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16500000.0,0.0,45000000.0,0.0,0.0,0.0,0,international,2.4821917808219176,0
14712,iSkoot,Mobile,32200000.0,acquired,USA,CA,SF Bay Area,San Francisco,3.0,4,2005,0.0,32200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6200000.0,7000000.0,19000000.0,0.0,0.0,0.0,0.0,0,international,1.6054794520547946,0
14719,isocket,All Markets,15104119.0,acquired,USA,CA,SF Bay Area,San Francisco,4.0,8,2009,2104119.0,13000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0,international,0.07123287671232877,0
14731,iSquare,Software,200000.0,closed,USA,VA,"Washington, D.C.",Mclean,1.0,9,2007,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.27671232876712326,1
14739,Istpika,Games,2396740.0,acquired,JPN,other,Osaka,Osaka,1.0,1,2009,0.0,2396740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2396740.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,1.747945205479452,0
14742,iSyndica,Enterprise Software,500000.0,closed,USA,NH,"Manchester, New Hampshire",Nashua,2.0,1,2009,150000.0,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,-0.019178082191780823,1
14754,ITema,Software,0.0,closed,USA,CT,Hartford,New London,1.0,2,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.0,1
14765,ITM Software,Software,10000000.0,acquired,USA,CA,SF Bay Area,Santa Clara,2.0,1,2001,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0,international,4.002739726027397,0
14768,"ITOG, Inc.",Opinions,205000.0,closed,USA,MO,St. Louis,Saint Louis,1.0,9,2006,205000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.3972602739726028,1
14783,itzbig,Consulting,4000000.0,closed,USA,TX,Austin,Austin,1.0,6,2006,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.7424657534246575,1
14809,iWatt,Manufacturing,19400000.0,acquired,USA,CA,SF Bay Area,Los Gatos,2.0,1,2000,0.0,19400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12400000.0,0.0,0.0,0,international,6.7835616438356166,0
14811,iWeebo,Social Media,0.0,closed,other,other,other,other,1.0,7,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.0,1
14817,IWT,Photography,175000.0,closed,USA,CO,Denver,Centennial,2.0,1,2008,0.0,150000.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,2.819178082191781,1
14822,iZ3D,Hardware + Software,5000000.0,closed,USA,CA,San Diego,San Diego,1.0,1,2007,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.9205479452054794,1
14831,iZumi Bio,Biotechnology,20000000.0,acquired,USA,CA,SF Bay Area,South San Francisco,1.0,1,2007,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,2.2849315068493152,0
14837,J&J Solutions,Biotechnology,3254737.0,closed,USA,IA,Cedar Rapids,Coralville,1.0,1,2008,0.0,3254737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,5.589041095890411,1
14849,Jacent Technologies,Software,13700000.0,closed,USA,CA,SF Bay Area,Santa Clara,2.0,1,2001,0.0,13700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700000.0,0.0,0.0,0.0,0.0,0.0,0,international,4.454794520547945,1
14853,JackBe,Software,25999968.0,acquired,USA,MD,"Washington, D.C.",Chevy Chase,5.0,1,2002,0.0,22499968.0,0.0,0.0,0.0,3500000.0,0.0,0.0,0.0,0.0,0.0,6500000.0,9500000.0,5000000.0,0.0,0.0,0.0,0,international,4.027397260273973,0
14855,Jacked,Advertising,9000000.0,acquired,USA,CA,Los Angeles,Santa Monica,3.0,6,2006,500000.0,8500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0,international,0.25205479452054796,0
14858,JackPot Rewards,Curated Web,16700000.0,closed,USA,MA,Boston,Newton,1.0,1,2008,0.0,16700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.08493150684931507,1
14868,JagTag,Mobile,3628372.0,acquired,USA,NJ,Newark,Princeton,1.0,1,2007,0.0,3628372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,2.9616438356164383,0
14871,Jajah,VoIP,33000000.0,acquired,USA,CA,SF Bay Area,Mountain View,4.0,1,2005,0.0,33000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,5000000.0,20000000.0,5000000.0,0.0,0.0,0.0,0,international,1.1616438356164382,0
14877,Jamba!,other,0.0,acquired,DEU,other,Berlin,Berlin,1.0,1,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,3.6767123287671235,0
14878,Jambool,Virtual Goods,6000000.0,acquired,USA,CA,SF Bay Area,San Francisco,2.0,8,2006,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0,international,2.0027397260273974,0
14879,Jambotech,Enterprise Software,4500000.0,acquired,USA,CA,Los Angeles,Agoura Hills,2.0,6,2000,0.0,0.0,0.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,3.0794520547945203,0
14881,Jamdat Mobile,Curated Web,0.0,acquired,USA,CA,Los Angeles,Los Angeles,3.0,3,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.0,0
14884,Jamglue,Music,0.0,closed,other,other,other,other,1.0,5,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.0,1
14900,Jangl SMS,Audio,9000000.0,closed,USA,CA,SF Bay Area,Pleasanton,2.0,3,2005,0.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0,international,-0.16164383561643836,1
14909,Jaspersoft,Software,43500000.0,acquired,USA,CA,SF Bay Area,San Francisco,4.0,1,2001,0.0,43500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,12000000.0,0.0,0.0,0.0,0,international,4.5479452054794525,0
14911,Javelin Semiconductor,Semiconductors,15263250.0,acquired,USA,TX,Austin,Austin,3.0,1,2007,0.0,15263250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5050000.0,0.0,0.0,0.0,0,international,3.191780821917808,0
14914,Jaxtr,Mobile,21500000.0,acquired,USA,CA,SF Bay Area,Menlo Park,3.0,10,2005,0.0,20000000.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,10000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0,international,1.747945205479452,0
14936,jellyfish,Social Media,5000000.0,acquired,USA,WI,Madison,Middleton,1.0,12,2005,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.8328767123287671,0
14943,Jentro Technologies,Mobile,29000000.0,closed,DEU,other,Munich,Munich,1.0,1,2003,0.0,29000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,4.471232876712329,1
14961,Jibbigo,Mobile,0.0,acquired,USA,PA,Pittsburgh,Pittsburgh,1.0,1,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,2.3205479452054796,0
14971,Jigsaw,Contact Management,17950000.0,acquired,USA,CA,SF Bay Area,San Mateo,3.0,10,2003,0.0,17950000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750000.0,5200000.0,12000000.0,0.0,0.0,0.0,0.0,0,international,0.08493150684931507,0
14974,Jigsee,Video Streaming,0.0,acquired,IND,other,Mumbai,Mumbai,2.0,4,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,2.254794520547945,0
14979,JinggaMall.com,E-Commerce,500000.0,closed,IDN,other,Jakarta,Jakarta,1.0,11,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,-0.024657534246575342,1
14981,Jingle Networks,Advertising,88651133.0,acquired,USA,NY,New York City,New York,7.0,9,2005,0.0,88251133.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,5000000.0,26000000.0,43000000.0,7500000.0,0.0,0.0,0.0,0,international,0.0821917808219178,0
14984,Jini,Sensors,734790.0,closed,BEL,other,Antwerp,Antwerp,2.0,1,2011,734790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,0.0,1
14985,JinkoSolar Holding,Clean Technology,260000000.0,closed,other,other,other,other,2.0,1,2006,0.0,35000000.0,0.0,0.0,0.0,0.0,0.0,0.0,225000000.0,0.0,0.0,35000000.0,0.0,0.0,0.0,0.0,0.0,1,international,2.7835616438356166,1
14993,Jive Software,Technology,69426794.0,acquired,USA,CA,SF Bay Area,Palo Alto,5.0,2,2001,0.0,69426794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,12000000.0,30000000.0,0.0,0.0,0.0,0.0,0,international,6.482191780821918,0
15014,JobFlash,Search,5000000.0,acquired,USA,CA,SF Bay Area,Fremont,1.0,1,2002,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0,international,1.9945205479452055,0
15015,Jobfox,Curated Web,42000000.0,acquired,USA,VA,"Washington, D.C.",Mclean,4.0,3,2004,0.0,40000000.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,7000000.0,13000000.0,20000000.0,0.0,0.0,0.0,0.0,0,international,1.084931506849315,0
15026,Jobs2Web,Curated Web,5550000.0,acquired,USA,MN,Minneapolis,Minnetonka,2.0,1,2003,0.0,5300000.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,5300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.0,0
15029,jobsite123,Software,1710000.0,acquired,USA,FL,Ft. Lauderdale,Fort Lauderdale,2.0,1,2009,0.0,1710000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.32602739726027397,0
15033,Jobster,Search,52500000.0,acquired,USA,WA,Seattle,Seattle,4.0,1,2004,0.0,52500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,19500000.0,18000000.0,7000000.0,0.0,0.0,0.0,0,international,1.0027397260273974,0
15037,Jobulous,Employment,200000.0,closed,USA,NY,New York City,New York,1.0,7,2008,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.06027397260273973,1
15042,Jobzle,Employment,30000.0,closed,USA,RI,Providence,Providence,2.0,6,2010,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,-1.747945205479452,1
15044,Jodange,Curated Web,1200000.0,closed,USA,NY,New York City,Yonkers,1.0,1,2007,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,2.3205479452054796,1
15048,Jogli,Music,950000.0,closed,ISR,other,Tel Aviv,Tel Aviv,2.0,1,2007,50000.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.16164383561643836,1
15052,Join The Company,Curated Web,900000.0,closed,USA,DC,"Washington, D.C.",Washington,1.0,1,2010,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.2684931506849315,1
15067,Joobili,Travel,80000.0,acquired,HUN,other,Budapest,Budapest,1.0,4,2008,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,0.7150684931506849,0
15070,Joongel,Search,100000.0,closed,ISR,other,Tel Aviv,Ramat Hasharon,1.0,1,2007,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,1.821917808219178,1
15073,Joost,Television,45000000.0,acquired,USA,NY,New York City,New York,1.0,10,2006,0.0,45000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.6027397260273972,0
15082,Jotky,Media,500000.0,closed,IDN,other,Jakarta,Jakarta,1.0,10,2010,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,2.0657534246575344,1
15083,Jott,Messaging,5400000.0,acquired,USA,WA,Seattle,Seattle,1.0,4,2006,0.0,5400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.082191780821918,0
15085,Jotvine.com,Social Media,9500.0,closed,AUS,other,Sydney,Sydney,1.0,3,2011,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,-0.09863013698630137,1
15087,JouleX,Enterprise Software,18700000.0,acquired,USA,GA,Atlanta,Atlanta,2.0,1,2009,0.0,18700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700000.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0,international,1.2465753424657535,0
15090,Journeys,Curated Web,600000.0,closed,ISR,other,Tel Aviv,Tel Aviv,1.0,5,2007,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.0,1
15096,JOYRIDE Auto Community,Social Commerce,1000000.0,closed,USA,AZ,Phoenix,Phoenix,1.0,10,2009,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.989041095890411,1
15108,Jubilater Interactive Media,Curated Web,9940.0,closed,other,other,other,other,1.0,12,2010,9940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.038356164383561646,1
15128,Jumo,Social Media,3500000.0,acquired,USA,NY,New York City,New York,1.0,2,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.7479452054794521,0
15131,Jumper Networks,Social Bookmarking,0.0,closed,USA,MA,MA - Other,White Horse Beach,1.0,1,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,-48.04383561643836,1
15142,Jumptap,Mobile,121500000.0,acquired,USA,MA,Boston,Boston,7.0,1,2005,0.0,121500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,17000000.0,22000000.0,26000000.0,0.0,0.0,0.0,0,international,0.16164383561643836,0
15143,JumpTheClub,Mobile,100000.0,closed,USA,CT,Hartford,Hartford,1.0,7,2010,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.6136986301369863,1
15144,JumpTime,Media,2250000.0,acquired,USA,CA,Los Angeles,Los Angeles,2.0,1,2007,0.0,2000000.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,3.9397260273972603,0
15160,Just around Us,Music,210000.0,closed,FRA,other,Paris,Paris,1.0,7,2011,210000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,0.3561643835616438,1
15167,JustBook,Travel,0.0,acquired,DEU,other,Berlin,Berlin,2.0,11,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,0.16712328767123288,0
15181,JustSpotted,Search,765000.0,acquired,other,other,other,other,2.0,7,2008,765000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.0,0
15190,Jybe,Curated Web,250250.0,acquired,USA,CA,SF Bay Area,Menlo Park,1.0,1,2011,250250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.14246575342465753,0
15203,Kaboodle,Shopping,5000000.0,acquired,USA,CA,SF Bay Area,Sunnyvale,3.0,10,2005,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,2000000.0,1500000.0,0.0,0.0,0.0,0.0,0,international,-0.5863013698630137,0
15206,Kace Networks,Software,11000000.0,acquired,USA,CA,SF Bay Area,Mountain View,3.0,1,2003,0.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0,international,2.5643835616438357,0
15216,Kahub,News,8000.0,closed,other,other,other,other,1.0,2,2011,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.005479452054794521,1
15251,Kambit,Software,0.0,closed,USA,TX,Austin,Cedar Park,2.0,9,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.43561643835616437,1
15272,Kanobu Network,Games,0.0,acquired,other,other,other,other,1.0,1,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.0,0
15279,Kaos Solutions,Software,199000.0,closed,GBR,other,Sheffield,Sheffield,1.0,1,2007,0.0,199000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,1.0,1
15283,Kapow Software,Data Integration,19743770.0,acquired,USA,CA,SF Bay Area,Palo Alto,3.0,1,2005,0.0,18243770.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,6643770.0,11600000.0,0.0,0.0,0.0,0.0,0,international,0.08493150684931507,0
15284,Kappa Prime,Life Sciences,0.0,closed,GBR,other,London,London,1.0,2,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,0.3315068493150685,1
15292,Kardia Health Systems,Health Care,18916000.0,closed,USA,MN,Minneapolis,Minneapolis,3.0,1,2006,0.0,18916000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.0,1
15300,Karma,Mobile,2304999.0,acquired,USA,CA,SF Bay Area,San Francisco,3.0,1,2011,0.0,0.0,0.0,0.0,2304999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.0,0
15310,Karo Internet,Online Gaming,1204795.0,closed,DEU,other,Cologne,Cologne,3.0,4,2007,405810.0,155080.0,0.0,0.0,0.0,0.0,643905.0,0.0,0.0,0.0,155080.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,0.10684931506849316,1
15324,Kaskado,Promotional,0.0,closed,SWE,other,Karlskrona,Karlskrona,1.0,1,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,1.7506849315068493,1
15327,Katango,Social Media,5000000.0,acquired,USA,CA,SF Bay Area,Palo Alto,1.0,1,2011,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,-0.19726027397260273,0
15332,kaufDA,Search,0.0,acquired,DEU,other,Berlin,Berlin,2.0,8,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,-0.5835616438356165,0
15336,KAYAK,Travel,235024070.0,acquired,USA,CT,Hartford,Stamford,6.0,1,2004,0.0,229000000.0,0.0,0.0,0.0,6024070.0,0.0,0.0,0.0,0.0,8500000.0,7000000.0,11500000.0,196000000.0,0.0,0.0,0.0,0,international,-0.03561643835616438,0
15344,Kazaana,Web Development,7575000.0,closed,USA,CA,SF Bay Area,Menlo Park,3.0,1,2010,600000.0,6975000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3975000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.1616438356164382,1
15345,Kazeon,Software,41000000.0,acquired,USA,CA,SF Bay Area,Mountain View,3.0,1,2003,0.0,41000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,10000000.0,0.0,0,international,2.293150684931507,0
15373,Keepio,Twitter Applications,255000.0,closed,USA,KY,Louisville,Louisville,1.0,2,2010,255000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.4958904109589042,1
15376,Keepstream,Social Media,20000.0,acquired,USA,TX,Austin,Austin,1.0,1,2010,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.3287671232876712,0
15379,Keibi Technologies,Content,5000000.0,acquired,USA,CA,SF Bay Area,San Francisco,1.0,9,2006,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0,international,0.663013698630137,0
15384,Keldeal,Twitter Applications,277120.0,closed,FRA,other,FRA - Other,Venelles,1.0,10,2010,0.0,0.0,0.0,0.0,0.0,0.0,277120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,0.0,1
15397,Kenzei,Accounting,400000.0,acquired,USA,CA,SF Bay Area,San Francisco,1.0,1,2008,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.4136986301369863,0
15401,Kera,Software,50000.0,closed,CAN,ON,Toronto,Toronto,1.0,1,2012,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.5835616438356165,1
15414,Kewego,Games,19400000.0,acquired,FRA,other,Paris,Paris,3.0,1,2003,0.0,19400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6300000.0,6900000.0,6200000.0,0.0,0.0,0.0,0.0,1,european,3.249315068493151,0
15420,Key Ring,Mobile,1750000.0,acquired,USA,TX,Dallas,Dallas,2.0,10,2008,0.0,1750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.2,0
