,name,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_month,founded_year,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,time_to_first_funding,time_first_to_last_funding,status_encoded
24402,Restorius,Mobile,40000.0,operating,CHL,other,Santiago,Santiago,1.0,6,2013,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39452054794520547,0.0,2
24403,Restorsea Holdings,other,24900000.0,operating,USA,NY,New York City,New York,1.0,1,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9205479452054794,0.0,2
24404,Results Scorecard,Software,400000.0,operating,USA,MD,"Washington, D.C.",Bethesda,1.0,1,2009,0.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0712328767123287,0.0,2
24405,Results United,Consulting,5000.0,operating,GBR,other,London,London,1.0,4,2013,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4657534246575342,0.0,2
24406,Resumesimo.com,Curated Web,500000.0,operating,CZE,other,Prague,Prague,1.0,3,2011,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4602739726027397,0.0,2
24407,Resy Network,Apps,2000000.0,operating,USA,NY,New York City,New York,1.0,1,2014,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5780821917808219,0.0,2
24408,Retail Convergence,E-Commerce,25000000.0,acquired,USA,MA,Boston,Boston,1.0,1,2008,0.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31232876712328766,0.0,0
24409,Retail Derivatives Trader,Finance,0.0,operating,CAN,ON,Toronto,Toronto,1.0,12,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3397260273972602,0.0,2
24410,"Retail Inkjet Solutions, Inc. (RIS)",Technology,1400000.0,operating,USA,CA,San Diego,Carlsbad,1.0,1,2004,0.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.391780821917808,0.0,2
24411,Retail Innovation Group,E-Commerce,7000000.0,operating,USA,OR,"Portland, Oregon",Portland,1.0,1,2009,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2246575342465755,0.0,2
24412,Retail Rocket,SaaS,450000.0,operating,RUS,other,Moscow,Moscow,1.0,2,2013,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6684931506849315,0.0,2
24413,Retail Solutions,Analytics,15200000.0,operating,USA,CA,SF Bay Area,Mountain View,1.0,1,2003,0.0,15200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15200000.0,0.0,0.0,0.0,0.0,0.0,7.745205479452054,0.0,2
24414,RetailCommon,Advertising,2000000.0,operating,CAN,ON,Toronto,Toronto,1.0,1,2008,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.808219178082192,0.0,2
24415,RetailerSaver.com,E-Commerce,561967.0,operating,other,other,other,other,2.0,9,2012,218845.0,0.0,0.0,0.0,0.0,0.0,343122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33424657534246577,0.9753424657534246,2
24416,Retailigence,Developer APIs,13000000.0,operating,USA,CA,SF Bay Area,Redwood City,4.0,1,2009,1500000.0,11500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600000.0,6300000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8630136986301369,2.3123287671232875,2
24417,RetailMeNot,Advertising,299500000.0,acquired,USA,TX,Austin,Austin,5.0,5,2007,21000000.0,128500000.0,0.0,0.0,0.0,0.0,0.0,0.0,150000000.0,0.0,28500000.0,90000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,2.506849315068493,2.0246575342465754,0
24418,RetailMLS,Real Estate,1945000.0,operating,USA,NY,New York City,New York,2.0,7,2009,1945000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16986301369863,0.33424657534246577,2
24419,RetailNext,Analytics,59400000.0,operating,USA,CA,SF Bay Area,San Jose,4.0,11,2007,0.0,59400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400000.0,8000000.0,15000000.0,30000000.0,0.0,0.0,0.0,0.0,2.1397260273972605,4.5479452054794525,2
24420,Retailo,E-Commerce,0.0,acquired,DEU,other,Cologne,Cologne,3.0,1,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6547945205479452,3.441095890410959,0
24421,RetailTower,Software,100000.0,operating,GHA,other,Accra,Accra,1.0,6,2010,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030136986301369864,0.0,2
24422,RetailVector,Curated Web,0.0,operating,USA,IN,IN - Other,other,1.0,1,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6136986301369863,0.0,2
24423,RetAPPs,Software,450310.0,operating,ITA,other,Brescia,Brescia,1.0,1,2012,450310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7726027397260273,0.0,2
24424,ReTargeter,Displays,1500000.0,operating,USA,CA,SF Bay Area,San Francisco,2.0,4,2009,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.421917808219178,0.043835616438356165,2
24425,Retargetly,other,25000.0,operating,other,other,other,other,1.0,1,2014,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16164383561643836,0.0,2
24426,Retas Medical Assistance,Health Care,14273.0,operating,RUS,other,RUS - Other,Astrakhan,1.0,1,2010,0.0,0.0,0.0,0.0,0.0,14273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024657534246575342,0.0,2
24427,RETC,Clean Technology,2000000.0,operating,USA,CA,SF Bay Area,Fremont,1.0,1,2009,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7123287671232876,0.0,2
24428,ReTel Technologies,Analytics,1000000.0,acquired,USA,CA,SF Bay Area,San Francisco,2.0,10,2007,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8493150684931507,0.3232876712328767,0
24429,Retellity,Sales and Marketing,0.0,operating,USA,NY,New York City,New York,1.0,1,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6904109589041094,0.0,2
24430,ReTenant,other,440000.0,operating,other,other,other,other,2.0,8,2012,40000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5041095890410959,1.084931506849315,2
24431,Retention Science,Marketing Automation,7021000.0,operating,USA,CA,Los Angeles,Santa Monica,2.0,1,2011,21000.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3178082191780822,2.276712328767123,2
24432,RetentionGrid,Software,669032.0,operating,DEU,other,Berlin,Berlin,1.0,1,2013,669032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.115068493150685,0.0,2
24433,Retevo,E-Commerce,0.0,operating,SWE,other,Malmo,Helsingborg,1.0,1,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.252054794520548,0.0,2
24434,Rethink,Local Search,0.0,operating,USA,NY,New York City,New York,1.0,1,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.632876712328767,0.0,2
24435,Rethink Autism,Analytics,20000000.0,operating,other,other,other,other,2.0,1,2007,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,4.249315068493151,3.175342465753425,2
24436,Rethink Books,Software,2250000.0,operating,USA,TX,Dallas,Plano,2.0,1,2010,250000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3013698630136986,1.5698630136986302,2
24437,Rethink Robotics,Robotics,73500350.0,operating,USA,MA,Boston,Boston,5.0,1,2008,0.0,73500350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000348.0,20000000.0,41500002.0,0.0,0.0,0.0,0.0,0.0,0.6383561643835617,5.2,2
24438,RethinkDB,Databases,12200000.0,operating,USA,CA,SF Bay Area,Mountain View,4.0,5,2009,1200000.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08493150684931507,4.545205479452055,2
24439,retickr,Social Media,1550000.0,closed,USA,TN,Chattanooga,Chattanooga,2.0,3,2011,50000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08493150684931507,0.8986301369863013,1
24440,RetiDiag,Health and Wellness,40000.0,operating,CHL,other,Santiago,Santiago,1.0,1,2013,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5616438356164384,0.0,2
24441,Retidoc,other,40047.0,operating,BGR,other,BGR - Other,other,1.0,8,2012,40047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821917808219178,0.0,2
24442,Retrac Enterprises,Enterprise Software,101500.0,operating,USA,FL,Florida's Space Coast,Palm Bay,1.0,1,2008,0.0,101500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.263013698630137,0.0,2
24443,Retrace,Mobile,100000.0,operating,USA,CA,SF Bay Area,Palo Alto,1.0,7,2012,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7287671232876712,0.0,2
24444,Retrevo,Semantic Web,11900000.0,acquired,USA,CA,SF Bay Area,Sunnyvale,3.0,1,2006,700000.0,11200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08493150684931507,2.1315068493150684,0
24445,Retroficiency,Clean Technology,7340000.0,operating,USA,MA,Boston,Boston,1.0,1,2009,0.0,7340000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7340000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9123287671232876,0.0,2
24446,Retrofit America,Clean Technology,0.0,operating,USA,GA,Atlanta,Atlanta,1.0,11,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5753424657534247,0.0,2
24447,RetroSense Therapeutics,Biotechnology,75000.0,operating,USA,MI,Detroit,Ann Arbor,1.0,1,2009,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7643835616438355,0.0,2
24448,retsCloud,Software,1000.0,operating,USA,CA,Ontario - Inland Empire,Murrieta,1.0,1,2009,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.923287671232877,0.0,2
24449,RetSKU,Software,40000.0,operating,USA,NY,New York City,New York,1.0,1,2013,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0136986301369864,0.0,2
24450,Retsly,Property Management,540315.0,acquired,CAN,BC,Vancouver,Vancouver,3.0,8,2013,540315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030136986301369864,0.6301369863013698,0
24451,Returbo,Consumer Internet,0.0,operating,other,other,other,other,1.0,1,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580821917808219,0.0,2
24452,Reunify,Big Data,0.0,operating,USA,CA,Los Angeles,Los Angeles,2.0,11,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4191780821917808,1.4191780821917808,2
24453,Reunion.com,Social Media,25000000.0,operating,USA,CA,Los Angeles,Santa Monica,1.0,1,2002,0.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2904109589041095,0.0,2
24454,Rev,Translation,4500000.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,8,2010,0.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.652054794520548,0.0,2
24455,Rev Worldwide,E-Commerce,10015940.0,operating,USA,TX,Austin,Austin,3.0,1,2008,0.0,0.0,0.0,0.0,0.0,10015940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.090410958904109,0.8904109589041096,2
24456,Reva Systems,Hardware + Software,28500000.0,acquired,USA,MA,Boston,Westford,2.0,1,2003,0.0,28500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23500000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7534246575342465,2.5342465753424657,0
24457,Revaluate,Real Estate,0.0,operating,other,other,other,other,1.0,9,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.821917808219178,0.0,2
24458,Revalue,Consulting,4700000.0,operating,JPN,other,Tokyo,Tokyo,1.0,7,2010,4700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052054794520547946,0.0,2
24459,Revance Therapeutics,Health Care,113620000.0,operating,USA,CA,SF Bay Area,Newark,4.0,1,2002,0.0,113620000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70620000.0,33000000.0,0.0,0.0,0.0,7.994520547945205,3.824657534246575,2
24460,Revantha Technologies,Image Recognition,150000.0,operating,IND,other,Chennai,Chennai,1.0,1,2000,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.531506849315068,0.0,2
24461,Revasi,Health and Wellness,160000.0,operating,IDN,other,IDN - Other,Denpasar,1.0,12,2012,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.726027397260274,0.0,2
24462,Revcaster,Hospitality,25000.0,operating,USA,OR,"Portland, Oregon",Portland,1.0,1,2012,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
24463,Reveal,Chat,1000000.0,operating,USA,WA,Seattle,Seattle,2.0,9,2014,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6246575342465754,0.9260273972602739,2
24464,Reveal Data,Software,1095000.0,operating,USA,PA,Philadelphia,Audubon,1.0,1,2008,0.0,0.0,0.0,0.0,0.0,1095000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9917808219178084,0.0,2
24465,Reveal Imaging Technologies,Security,25300000.0,acquired,USA,MA,Boston,Bedford,2.0,10,2002,0.0,25300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.254794520547945,3.2383561643835614,0
24466,Revealr Software Limited,Apps,0.0,operating,GBR,other,London,London,1.0,12,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021917808219178082,0.0,2
24467,Revee,Internet,1000000.0,operating,USA,CA,Los Angeles,Los Angeles,1.0,6,2013,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
24468,Revegy,Enterprise Software,840934.0,operating,USA,GA,Atlanta,Atlanta,1.0,1,2005,840934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.917808219178082,0.0,2
24469,Revel Body,Social Network Media,0.0,operating,USA,WA,Seattle,Seattle,1.0,1,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0027397260273974,0.0,2
24470,Revel Systems,Point of Sale,113800000.0,operating,USA,CA,SF Bay Area,San Francisco,3.0,9,2010,0.0,113800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700000.0,10100000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.6876712328767123,3.4712328767123286,2
24471,Revel Touch,E-Commerce,10000000.0,acquired,USA,CA,SF Bay Area,Palo Alto,2.0,4,2011,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33424657534246577,1.0575342465753426,0
24472,Revelation,Analytics,2370000.0,operating,USA,OR,"Portland, Oregon",Portland,2.0,10,2007,0.0,2370000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7616438356164383,1.789041095890411,2
24473,Revelens,Online Video Advertising,400000.0,operating,USA,CA,Los Angeles,Culver City,2.0,3,2013,100000.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5863013698630137,0.25205479452054796,2
24474,ReVent Medical,Hardware + Software,4091585.0,operating,USA,CA,SF Bay Area,Cupertino,3.0,1,2008,0.0,4091585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8246575342465754,2.1890410958904107,2
24475,REVENTIVE,Mobile,200000.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,8,2011,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19726027397260273,0.0,2
24476,REVENUE.com,Advertising,1759797.0,operating,USA,CA,Los Angeles,Santa Monica,2.0,2,2010,1200000.0,559797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0712328767123287,0.16986301369863013,2
24477,Reverb Technologies,Content Discovery,12789996.0,operating,USA,CA,SF Bay Area,San Mateo,5.0,2,2008,0.0,12789996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,8089996.0,0.0,0.0,0.0,0.0,0.0,-0.16164383561643836,5.252054794520548,2
24478,Reverb.com,Marketplaces,2800000.0,operating,USA,IL,Chicago,Chicago,2.0,1,2012,500000.0,2300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.463013698630137,0.42191780821917807,2
24479,Reverbeo,Internet,40000.0,operating,CHL,other,Santiago,Santiago,2.0,1,2012,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6684931506849315,0.9753424657534246,2
24480,ReverbNation,Music,8600020.0,operating,USA,NC,Raleigh,Durham,3.0,10,2006,0.0,8600020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,3000000.0,3600020.0,0.0,0.0,0.0,0.0,0.0,-0.18356164383561643,5.824657534246575,2
24481,Reverse Mortgage Lenders Direct,Lead Generation,0.0,operating,USA,FL,Ft. Lauderdale,Fort Lauderdale,1.0,1,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1452054794520548,0.0,2
24482,ReversingLabs,Mobile Security,0.0,operating,USA,MA,Boston,Cambridge,1.0,1,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.915068493150685,0.0,2
24483,Revert,Software,500000.0,operating,USA,CO,Denver,Boulder,1.0,1,2008,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0164383561643837,0.0,2
24484,Revert.IO,Data Security,360000.0,operating,other,other,other,other,1.0,4,2014,360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00821917808219178,0.0,2
24485,Revetto,Curated Web,20000.0,closed,USA,MI,Grand Rapids,Zeeland,1.0,1,2009,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3287671232876712,0.0,1
24486,Review Trackers,Enterprise Software,2060000.0,operating,other,other,other,other,3.0,5,2012,60000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20821917808219179,1.8547945205479452,2
24487,ReviewPro,Social Media Management,6679800.0,operating,ESP,other,Barcelona,Barcelona,4.0,10,2008,270000.0,3859800.0,0.0,0.0,0.0,0.0,2550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,4.7753424657534245,2
24488,Reviews42,Reviews and Recommendations,5000000.0,operating,IND,other,New Delhi,New Delhi,1.0,12,2010,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.526027397260274,0.0,2
24489,Reviewspotter,Web Tools,100000.0,closed,USA,NY,New York City,New York,1.0,1,2007,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547945205479452,0.0,1
24490,ReviewZAP,E-Commerce,60000.0,operating,other,other,other,other,1.0,6,2013,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4328767123287671,0.0,2
24491,Revily,Information Technology,675000.0,operating,USA,GA,Atlanta,Atlanta,1.0,1,2011,0.0,675000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.789041095890411,0.0,2
24492,Revinate,Social Media,15200000.0,operating,USA,CA,SF Bay Area,San Francisco,3.0,1,2009,0.0,15200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8027397260273973,2.7616438356164386,2
24493,Revionics,Software,18200000.0,operating,USA,CA,Sacramento,Roseville,3.0,1,2002,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,11200000.0,0.0,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.794520547945205,6.331506849315068,2
24494,Revision Military,Hardware + Software,12000000.0,operating,USA,VT,VT - Other,Essex Junction,1.0,1,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,2
24495,ReVision Therapeutics,Biotechnology,3370231.0,operating,USA,CA,San Diego,San Diego,2.0,1,2010,0.0,3370231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30684931506849317,1.6191780821917807,2
24496,Revision3,Social Bookmarking,9000000.0,acquired,USA,CA,SF Bay Area,San Francisco,2.0,4,2005,0.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4191780821917808,0.7479452054794521,0
24497,Revisu,Software,18000.0,operating,other,other,other,other,1.0,10,2011,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3041095890410959,0.0,2
24498,Reviva Pharmaceuticals,Biotechnology,35456381.0,operating,USA,CA,SF Bay Area,San Jose,3.0,1,2006,0.0,35456381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7624840.0,12000000.0,15831541.0,0.0,0.0,0.0,0.0,6.638356164383562,1.8657534246575342,2
24499,ReviverMx,Fitness,2500000.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,1,2009,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.583561643835616,0.0,2
