name,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_year,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H
Socrata, Analytics ,54500000.0,operating,USA,WA,Seattle,Seattle,3.0,2007-01-01,2007-01,2007.0,2008-02-20,2014-11-25,6500000.0,48000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Socrates Health Solutions, Hardware + Software ,1285000.0,operating,USA,TX,Dallas,Dallas,1.0,,,,2013-12-12,2013-12-12,0.0,1285000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Socratic, Education ,1500000.0,operating,USA,NY,New York City,New York,1.0,2013-01-01,2013-01,2013.0,2013-10-08,2013-10-08,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Socratic Labs, Education ,0.0,operating,USA,NY,New York City,New York,2.0,2012-01-01,2012-01,2012.0,2012-07-01,2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Socrative, Education ,750000.0,acquired,USA,MA,Boston,Cambridge,1.0,2010-01-01,2010-01,2010.0,2013-08-01,2013-08-01,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Socruise, Curated Web ,388500.0,operating,GBR,,Kent,Kent,1.0,2008-05-09,2008-05,2008.0,2008-05-01,2008-05-01,388500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Socset., Meeting Software ,10000.0,operating,AZE,,Baku,Baku-baladshary,1.0,2011-04-14,2011-04,2011.0,2013-12-13,2013-12-13,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SocStock, Social Media ,0.0,closed,USA,OH,Cincinnati,Cincinnati,1.0,,,,2012-10-03,2012-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Socure, Security ,4700000.0,operating,USA,NY,New York City,New York,2.0,2012-09-01,2012-09,2012.0,2014-03-01,2014-10-28,2200000.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SodaHead, News ,12650000.0,operating,USA,CA,Los Angeles,Encino,3.0,2007-03-01,2007-03,2007.0,2006-09-01,2008-06-25,0.0,12650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250000.0,8400000.0,0.0,0.0,0.0,0.0,0.0,0.0
SodaStream, Consumer Electronics ,9300000.0,operating,ISR,,Tel Aviv,Lod,1.0,1903-01-01,1903-01,1903.0,2008-08-07,2008-08-07,0.0,0.0,0.0,0.0,0.0,9300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sodbuster,,15000.0,operating,USA,TN,Memphis,Memphis,1.0,,,,2013-03-01,2013-03-01,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sodraft, Fantasy Sports ,95801.0,operating,CAN,BC,Vancouver,Vancouver,3.0,2011-09-01,2011-09,2011.0,2011-09-01,2014-03-01,95801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soevolved, Charity ,500000.0,operating,,,,,1.0,2011-01-01,2011-01,2011.0,2012-07-30,2012-07-30,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOF Studios, Game ,0.0,operating,USA,NC,Raleigh,Southern Pines,1.0,2011-08-10,2011-08,2011.0,2012-10-23,2012-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sofa Labs, Social Media ,1200000.0,operating,USA,CA,SF Bay Area,San Mateo,2.0,2009-01-01,2009-01,2009.0,2009-05-01,2009-09-01,0.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sofar Sounds, Music ,0.0,operating,,,,,1.0,2011-01-01,2011-01,2011.0,2014-03-01,2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sofatronic, Television ,0.0,closed,,,,,1.0,,,,2009-02-06,2009-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sofatutor, Tutoring ,4616683.0,operating,DEU,,Berlin,Berlin,3.0,2008-02-01,2008-02,2008.0,2010-01-01,2014-08-26,0.0,4616683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4616683.0,0.0,0.0,0.0,0.0,0.0
Sofea, Software ,5330000.0,operating,CAN,ON,Toronto,Toronto,1.0,,,,2007-01-19,2007-01-19,0.0,5330000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SofGenie,,450000.0,operating,USA,CA,SF Bay Area,Burlingame,1.0,,,,2011-06-22,2011-06-22,0.0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SoFi, Peer-to-Peer ,566199900.0,operating,USA,CA,SF Bay Area,San Francisco,10.0,2011-04-01,2011-04,2011.0,2011-09-19,2014-11-01,0.0,165199900.0,0.0,0.0,0.0,401000000.0,0.0,0.0,0.0,0.0,8000000.0,77199900.0,80000000.0,0.0,0.0,0.0,0.0,0.0
Sofie Biosciences, Biotechnology ,8500000.0,operating,USA,CA,Los Angeles,Culver City,3.0,2008-01-01,2008-01,2008.0,2010-12-08,2014-10-17,2000000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SoFits.Me, Online Shopping ,50000.0,operating,,,,,1.0,2012-02-01,2012-02,2012.0,2013-06-01,2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sofive,,2100000.0,operating,USA,NY,New York City,Brooklyn,1.0,2013-01-01,2013-01,2013.0,2014-06-01,2014-06-01,2100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soflow, Social Media ,5000000.0,operating,USA,MA,Boston,Cambridge,1.0,,,,2006-04-28,2006-04-28,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soft Health Technologies, Software ,150000.0,operating,USA,CA,Anaheim,Laguna Beach,1.0,2012-01-01,2012-01,2012.0,2013-10-03,2013-10-03,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soft Machines, Semiconductors ,220887796.0,operating,USA,CA,SF Bay Area,Santa Clara,6.0,2006-01-01,2006-01,2006.0,2009-08-05,2014-10-23,0.0,80887796.0,0.0,0.0,0.0,0.0,0.0,0.0,140000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soft Science, Shoes ,1900000.0,operating,USA,CA,San Diego,Oceanside,1.0,2011-01-01,2011-01,2011.0,2014-07-03,2014-07-03,0.0,1900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soft Tissue Regeneration, Health Care ,19633619.0,operating,USA,CT,Hartford,New Haven,4.0,2008-01-01,2008-01,2008.0,2009-07-08,2014-11-07,0.0,15423619.0,0.0,0.0,0.0,4210000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SoftArt, Software ,500000.0,operating,ITA,,Milan,Milan,1.0,2007-04-21,2007-04,2007.0,2013-05-28,2013-05-28,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Softdesk,,0.0,,USA,NH,"Manchester, New Hampshire",Henniker,1.0,1985-01-01,1985-01,1985.0,1991-02-12,1991-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Softec Internet, Enterprise Software ,0.0,operating,ESP,,Cantabria,,1.0,,,,2011-03-14,2011-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SofTech, Software ,1946765.0,operating,USA,MA,Boston,Lowell,3.0,,,,2011-03-14,2014-06-26,0.0,646765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Softfront, Hardware + Software ,4900000.0,operating,JPN,,JPN - Other,,1.0,,,,2014-03-03,2014-03-03,0.0,4900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOFTGAMES Mobile Entertainment Services GmbH, Online Gaming ,0.0,operating,DEU,,Berlin,Berlin,1.0,2006-10-10,2006-10,2006.0,2012-10-01,2012-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Softgate Systems, Finance Technology ,7500000.0,acquired,USA,NJ,Newark,Fairfield,1.0,1993-01-01,1993-01,1993.0,2012-05-14,2012-05-14,0.0,0.0,0.0,0.0,0.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SoftGenetics, Software ,250000.0,operating,USA,PA,State College,State College,1.0,,,,2006-09-07,2006-09-07,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Softheon, Biotechnology ,200000.0,operating,USA,NY,Long Island,Stony Brook,1.0,2000-01-01,2000-01,2000.0,2009-03-14,2009-03-14,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Softlanding Labs, Biotechnology ,250000.0,operating,USA,IL,Chicago,Chicago,1.0,2009-01-01,2009-01,2009.0,2012-04-16,2012-04-16,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Softlation, SaaS ,20000.0,operating,,,,,1.0,2012-01-01,2012-01,2012.0,2012-02-10,2012-02-10,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SoftLayer, Data Centers ,30000000.0,acquired,USA,TX,Dallas,Dallas,2.0,2005-01-01,2005-01,2005.0,2009-09-30,2010-03-25,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SoftNAS, Software ,1400000.0,operating,,,,,1.0,2012-01-01,2012-01,2012.0,2014-10-24,2014-10-24,0.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SoftoCoupon, News ,1000000.0,operating,RUS,,RUS - Other,Ramenskoye,1.0,2014-03-01,2014-03,2014.0,2014-05-01,2014-05-01,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Softricity, Virtualization ,15000000.0,acquired,USA,MA,Boston,Boston,1.0,1999-01-01,1999-01,1999.0,2010-10-04,2010-10-04,0.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,0.0,0.0,0.0
SoftRun, Software ,1470000.0,operating,KOR,,Seoul,Seoul,1.0,,,,2005-04-17,2005-04-17,0.0,1470000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SoftSwitching Technologies, Hardware + Software ,19000000.0,acquired,USA,WI,Madison,Middleton,2.0,,,,2002-03-20,2008-09-10,0.0,19000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000000.0,0.0,2000000.0,0.0,0.0,0.0
SoftSyl Technologies, VoIP ,0.0,operating,USA,OH,"Columbus, Ohio",New Albany,1.0,,,,2011-02-23,2011-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SoftTech Engineers, Software ,0.0,operating,IND,,Pune,Pune,1.0,,,,2014-04-03,2014-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Software 2000,,0.0,,USA,MA,Cape Cod,Hyannis Port,1.0,1981-01-01,1981-01,1981.0,1990-04-18,1990-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Software Artistry,,0.0,,USA,IN,Indianapolis,Indianapolis,1.0,1988-01-01,1988-01,1988.0,1994-11-15,1994-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Software Cellular Network, Mobile ,56170000.0,operating,GBR,,London,London,2.0,2007-07-01,2007-07,2007.0,2007-01-08,2008-04-17,0.0,56170000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23400000.0,32770000.0,0.0,0.0,0.0,0.0,0.0,0.0
Software Spectrum Corporation,,0.0,,USA,TX,Dallas,Garland,1.0,1983-01-01,1983-01,1983.0,1989-12-01,1989-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Software Technology, Consulting ,1000000.0,operating,USA,AL,Mobile,Mobile,1.0,1982-01-01,1982-01,1982.0,2013-09-30,2013-09-30,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SoftWriters Holdings, Software ,0.0,operating,USA,PA,Pittsburgh,Allison Park,1.0,1990-01-01,1990-01,1990.0,2013-09-17,2013-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sogou, Search ,448000000.0,operating,CHN,,Beijing,Beijing,1.0,2004-08-04,2004-08,2004.0,2013-09-10,2013-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sohalo, Facebook Applications ,15900000.0,operating,USA,CA,SF Bay Area,Palo Alto,3.0,2011-03-01,2011-03,2011.0,2011-09-01,2013-12-01,2600000.0,13300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0
SOHM, Biotechnology ,95000.0,closed,USA,CA,Anaheim,Buena Park,1.0,,,,2012-06-13,2012-06-13,0.0,95000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sohu.com, Curated Web ,0.0,operating,CHN,,Beijing,Beijing,1.0,1995-11-01,1995-11,1995.0,1998-04-01,1998-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soicos, Advertising ,600000.0,operating,ARG,,Buenos Aires,San Isidro,1.0,2010-10-01,2010-10,2010.0,2010-10-01,2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soil IQ, Hardware + Software ,850000.0,operating,USA,CA,CA - Other,Lucerne Valley,1.0,,,,2014-01-15,2014-01-15,0.0,0.0,0.0,0.0,0.0,850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sojeans,,0.0,operating,FRA,,Paris,Paris,1.0,2012-01-01,2012-01,2012.0,2011-06-06,2011-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sojern, Travel ,42500000.0,operating,USA,CA,SF Bay Area,San Francisco,4.0,2007-09-10,2007-09,2007.0,2008-07-15,2013-12-17,0.0,42500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000000.0,0.0,17500000.0,0.0,0.0,0.0,0.0,0.0
Sojo Studios, Humanitarian ,12000000.0,operating,USA,NY,New York City,New York,1.0,2010-05-01,2010-05,2010.0,2010-05-10,2010-05-10,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sokikom, Education ,2000000.0,operating,USA,CA,SF Bay Area,Mountain View,1.0,2009-01-01,2009-01,2009.0,2013-02-22,2013-02-22,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soko, E-Commerce ,700000.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,2012-01-01,2012-01,2012.0,2014-05-02,2014-05-02,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sokolin, Hospitality ,20000000.0,operating,USA,NY,Long Island,Bridgehampton,1.0,1934-01-01,1934-01,1934.0,2010-10-16,2010-10-16,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sokoos, Photography ,1000000.0,operating,,,,,1.0,2013-08-01,2013-08,2013.0,2010-04-01,2010-04-01,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sokrati, Internet Marketing ,1030000.0,operating,IND,,Pune,Pune,1.0,2009-03-22,2009-03,2009.0,2011-03-09,2011-03-09,0.0,1030000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOL ELIXIRS, Biotechnology ,762500.0,operating,USA,IL,Chicago,Glenview,1.0,,,,2009-08-28,2009-08-28,0.0,762500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sol Mar REI, Real Estate ,0.0,operating,USA,CA,Los Angeles,Woodland Hills,1.0,2014-04-10,2014-04,2014.0,2014-08-05,2014-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOL REPUBLIC, Consumer Electronics ,54756014.0,operating,USA,CA,SF Bay Area,San Francisco,4.0,2011-01-01,2011-01,2011.0,2011-01-01,2014-04-01,0.0,32737352.0,0.0,0.0,0.0,22018662.0,0.0,0.0,0.0,0.0,0.0,5237352.0,27500000.0,0.0,0.0,0.0,0.0,0.0
Sol Voltaics, Clean Technology ,22921790.0,operating,SWE,,Malmo,Lund,4.0,2007-01-01,2007-01,2007.0,2008-07-05,2013-09-17,0.0,1220000.0,0.0,6301790.0,0.0,6000000.0,0.0,0.0,9400000.0,0.0,1220000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solaborate, Networking ,2000000.0,operating,USA,CA,Los Angeles,Los Angeles,2.0,2012-06-01,2012-06,2012.0,2013-04-30,2013-05-04,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solace Lifesciences,,50000.0,operating,USA,TX,San Antonio,Kerrville,1.0,2010-01-01,2010-01,2010.0,2010-09-27,2010-09-27,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solace Therapeutics, Health Care ,7000000.0,operating,USA,MA,Boston,Framingham,1.0,,,,2012-03-28,2012-03-28,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SolAeroMed, Biotechnology ,101035.0,operating,CAN,AB,Calgary,Calgary,1.0,1995-01-01,1995-01,1995.0,2013-11-25,2013-11-25,0.0,101035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solafeet, Games ,0.0,operating,USA,FL,Sarasota - Bradenton,Sarasota,1.0,2007-07-01,2007-07,2007.0,2013-10-09,2013-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solaicx, Clean Technology ,39903889.0,acquired,USA,CA,SF Bay Area,Santa Clara,3.0,2002-01-01,2002-01,2002.0,2006-11-20,2010-04-29,0.0,39441659.0,0.0,0.0,0.0,462230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solaiemes, Usability ,1122758.0,operating,ESP,,Madrid,Madrid,3.0,2006-10-01,2006-10,2006.0,2007-01-20,2012-07-25,110143.0,0.0,0.0,0.0,0.0,0.0,1012615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solaire Generation, Clean Technology ,35000.0,operating,USA,NY,New York City,New York,1.0,2009-07-01,2009-07,2009.0,2009-12-16,2009-12-16,0.0,0.0,0.0,0.0,0.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solairedirect, Clean Technology ,26590000.0,closed,FRA,,Paris,Paris,2.0,2006-10-01,2006-10,2006.0,2008-03-31,2008-11-17,0.0,26590000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310000.0,25280000.0,0.0,0.0,0.0,0.0,0.0
Solais Lighting, Manufacturing ,3850000.0,acquired,USA,CT,Hartford,Stamford,2.0,,,,2009-12-09,2011-11-21,0.0,3850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750000.0,0.0,0.0,0.0,0.0,0.0,0.0
Solantro Semiconductor, Semiconductors ,22800000.0,operating,CAN,ON,Ottawa,Ottawa,4.0,2009-01-01,2009-01,2009.0,2012-01-13,2013-12-18,0.0,18800000.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solapa4, Mobile ,1025000.0,operating,ARG,,Buenos Aires,Buenos Aires,2.0,2010-11-01,2010-11,2010.0,2013-06-14,2014-03-01,25000.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solar & Environmental Technologies, Clean Technology ,3000000.0,closed,CHN,,Tianjin,Tianjin,1.0,,,,2009-07-01,2009-07-01,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solar Capture Technologies, Renewable Energies ,339987.0,operating,GBR,,GBR - Other,Blyth,1.0,2012-01-01,2012-01,2012.0,2014-06-25,2014-06-25,339987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solar Census, Energy Management ,3135000.0,operating,USA,CA,Napa Valley,Sebastopol,3.0,2006-01-29,2006-01,2006.0,2007-03-01,2014-08-21,0.0,0.0,0.0,0.0,0.0,0.0,1900000.0,1235000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solar Components, Clean Technology ,2800000.0,operating,USA,CA,SF Bay Area,Campbell,1.0,,,,2010-10-19,2010-10-19,0.0,2800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solar Flow-Through, Clean Technology ,10000000.0,operating,CAN,BC,Vancouver,Vancouver,1.0,2012-01-01,2012-01,2012.0,2013-10-10,2013-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solar Junction, Manufacturing ,58636000.0,operating,USA,CA,SF Bay Area,San Jose,4.0,2007-01-01,2007-01,2007.0,2008-05-23,2013-04-01,0.0,58636000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18020000.0,0.0,13300000.0,19200000.0,0.0,0.0,0.0,0.0
Solar Nation, Clean Technology ,2000000.0,operating,USA,OR,"Portland, Oregon",Portland,1.0,,,,2009-12-09,2009-12-09,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solar Notion, Clean Technology ,10000000.0,closed,USA,CA,SF Bay Area,Sunnyvale,1.0,,,,2007-09-20,2007-09-20,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solar Pool Technologies, Consumer Electronics ,2000000.0,operating,USA,AZ,Phoenix,Phoenix,1.0,2008-12-01,2008-12,2008.0,2014-07-10,2014-07-10,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solar Power Incorporated, Solar ,22000000.0,operating,USA,CA,Sacramento,Roseville,1.0,,,,2014-07-15,2014-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solar Power Limited, Clean Technology ,0.0,operating,USA,DE,Dover,Bethany Beach,1.0,1995-01-10,1995-01,1995.0,2011-01-10,2011-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
